txn_id,investor_id,amount,transaction_type,transaction_date,fund_name,trigger,nfo_participation,status
txn_454c0ba4,inv_8f9dea94,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_7f8395f7,inv_a5c0e7c1,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_521504bb,inv_a5c0e7c1,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_3452c601,inv_a5c0e7c1,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_220ab4ab,inv_a5c0e7c1,30000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_5b0f7c11,inv_b9edcc66,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_e7931975,inv_b9edcc66,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_0b2f097a,inv_b9edcc66,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_e70653fe,inv_fa5dd61c,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_0e7165b0,inv_fa5dd61c,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_e985757f,inv_fa5dd61c,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_8bae4e6f,inv_fa5dd61c,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_ebab88a4,inv_f07c22c0,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_a59e45a9,inv_9e9947f7,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_a30dcd44,inv_9e9947f7,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_ce84aa0d,inv_9e9947f7,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_ce04dc71,inv_9e9947f7,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_176e3fa7,inv_9e9947f7,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_300311b3,inv_1b88edea,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_4a224bda,inv_1b88edea,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_8200827b,inv_1b88edea,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_a085e224,inv_142b73a0,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_d30de09f,inv_142b73a0,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_1e507078,inv_142b73a0,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_b3851f5a,inv_142b73a0,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_65b414a5,inv_3c188f23,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_e59dd683,inv_3c188f23,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_9724a793,inv_6f282831,30000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_5f97b933,inv_6f282831,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_91957549,inv_6f282831,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_688012f7,inv_5b3bfdf4,1000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_2bc15d8f,inv_5b3bfdf4,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_6039a88a,inv_c57d101d,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_16fe56bd,inv_c57d101d,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_ac43ede0,inv_c57d101d,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Failed
txn_b5897386,inv_c57d101d,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_a828926e,inv_c57d101d,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_4122f67b,inv_9424015d,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_076a00d1,inv_9424015d,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_d105ff24,inv_9424015d,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_bff395f8,inv_9424015d,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_c4e69d49,inv_9424015d,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_6f3e25b6,inv_d384bc17,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_9cd2e188,inv_d384bc17,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_bcb3a61e,inv_8a8879cc,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_3ae9c03e,inv_8a8879cc,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_85e41745,inv_8a8879cc,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_df79297e,inv_8a8879cc,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_b0d10e3b,inv_8a8879cc,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_c43f8f44,inv_5b78f601,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_55e45031,inv_63e7e802,30000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_9d029eb8,inv_63e7e802,30000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_57a12755,inv_63e7e802,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_d378ea3d,inv_63e7e802,30000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_000624e2,inv_63e7e802,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_0430c8e7,inv_8d1a465f,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_55b9da3b,inv_8d1a465f,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_2cfe829f,inv_5af9156c,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_f06eb3b1,inv_5af9156c,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_ef9a6656,inv_5af9156c,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_a4d43e56,inv_5af9156c,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_8366ccb5,inv_5af9156c,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_7bc18549,inv_7a2f9887,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_3152fc21,inv_7a2f9887,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_b3aaf9a7,inv_7a2f9887,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_110a6790,inv_7a2f9887,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_0a886ccf,inv_7a2f9887,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_09e26280,inv_47f7d823,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_fb6bb88e,inv_749bd50d,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_f25ac455,inv_749bd50d,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_405106d4,inv_a9b591bc,500,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_c47f5e85,inv_a9b591bc,500,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_12922613,inv_a9b591bc,500,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_511a96d6,inv_a9b591bc,500,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_81345e75,inv_4eaa44a4,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_2060cce2,inv_4eaa44a4,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_bef2b0b9,inv_b768f194,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_05b78e2f,inv_b768f194,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_bebd1826,inv_b768f194,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_081df80a,inv_13eead31,2000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_983452aa,inv_13eead31,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_39f1947b,inv_13eead31,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_07aa87d3,inv_13eead31,2000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_5fced65d,inv_4d84237a,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_719325cd,inv_1e0f1f23,15000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_869962be,inv_1e0f1f23,15000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_e8c1d476,inv_1e0f1f23,15000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_58f625fb,inv_30e433be,2000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_130dc48e,inv_76b558dc,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_69cd521e,inv_c3f349c3,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_77ea3aa9,inv_c3f349c3,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_5e2f69ad,inv_c3f349c3,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_0289b646,inv_74a04a5b,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_da99fba2,inv_74a04a5b,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_ad3a4fa3,inv_765843a7,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_4191c857,inv_765843a7,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_a9ca5201,inv_765843a7,1000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_6062692e,inv_765843a7,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_db49da81,inv_a3a36d50,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_b9c20cdd,inv_a3a36d50,5000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_5058fd36,inv_a3a36d50,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_76e4d3aa,inv_a3a36d50,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_9ae91a8c,inv_a3a36d50,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_35506920,inv_25d2e763,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_08bbe26b,inv_25d2e763,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_20dd8598,inv_4492b846,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_91bd0b28,inv_4492b846,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_d3f58ce4,inv_4fafe03a,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_8dff301f,inv_4fafe03a,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_c0e85523,inv_4fafe03a,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_3477066f,inv_313543ee,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_c8085b4b,inv_313543ee,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_c19cd314,inv_e5fdd292,30000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_563b94aa,inv_572981aa,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_4650d41d,inv_572981aa,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_50dd9d37,inv_572981aa,1000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_2a35e8a9,inv_572981aa,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_47dd8fb6,inv_572981aa,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_58a3f04f,inv_72783524,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_b2d035f7,inv_72783524,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_f58a758a,inv_72783524,1000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_7ca74961,inv_72783524,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_92e91e18,inv_0f8161c1,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_93214472,inv_0f8161c1,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_1dac953d,inv_0f8161c1,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_067de437,inv_0f8161c1,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Failed
txn_c44e0345,inv_8b65e96f,2000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_80210483,inv_8b65e96f,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_163c998c,inv_8b65e96f,2000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_796446a2,inv_8b65e96f,2000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Failed
txn_72d1825d,inv_6f08aad1,30000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_e520dc97,inv_6f08aad1,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_959a18a1,inv_2bcce863,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_e6f7c2ec,inv_2bcce863,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_7770576f,inv_2bcce863,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_867091d6,inv_2bcce863,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_85e0b145,inv_92214052,15000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_bdae9303,inv_92214052,15000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_f45bc9e5,inv_92214052,15000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_2ee61ded,inv_4bcd14d4,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_4c1249f2,inv_4bcd14d4,10000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_88e1322a,inv_4bcd14d4,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_65f012c1,inv_4bcd14d4,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_28cea28f,inv_91392c36,1000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_2d682cec,inv_91392c36,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_9321cbd6,inv_91392c36,1000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_95e58623,inv_91392c36,1000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_86be13ba,inv_366d070c,30000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_d3e6b8c5,inv_366d070c,30000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_42db98d0,inv_366d070c,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_983d0e5a,inv_89355966,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_fcc328a8,inv_89355966,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_9523532d,inv_89355966,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_40afbc13,inv_89355966,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Failed
txn_bddf53a6,inv_c385327d,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_8bcf09d4,inv_c385327d,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_7ecfe1bc,inv_c385327d,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_fb53ca27,inv_c385327d,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_070a0b30,inv_c7285092,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_21daf6e9,inv_c7285092,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_c8cf4b4a,inv_1af94b30,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_a6239984,inv_1af94b30,30000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_256e589b,inv_1af94b30,30000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_f90a8c1a,inv_1af94b30,30000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_486362ac,inv_e141dca3,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_a5d83466,inv_e141dca3,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_f8720c74,inv_e141dca3,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_42e07023,inv_e141dca3,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_b31d6d79,inv_8eadf5a5,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_c7719b6f,inv_8eadf5a5,2000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_c944d59d,inv_8eadf5a5,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_340a0a50,inv_d665633a,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_193e3ee7,inv_73f9f01a,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_7e486cf0,inv_73f9f01a,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_4d7ceff0,inv_5d76d0dd,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_cb133db4,inv_5d76d0dd,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_1072808a,inv_5d76d0dd,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_36994c02,inv_5d76d0dd,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_4a2d61cf,inv_f1a8793a,15000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_5d5472e0,inv_a76d03da,30000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_6edb3447,inv_abdea8a6,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_82a7e785,inv_956dee6e,2000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_aa5cfce8,inv_956dee6e,2000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_a626c01f,inv_847d8731,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_99805f56,inv_847d8731,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_1f6897fc,inv_847d8731,5000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_15ee8c27,inv_59284d75,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_a6db35e6,inv_59284d75,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_2b856fe9,inv_59284d75,1000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_79a1dc47,inv_59284d75,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_87cf2fbc,inv_59284d75,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_8b50f093,inv_c6a3d175,500,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_46a903df,inv_c6a3d175,500,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_38027373,inv_c6a3d175,500,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_f85728b2,inv_c6a3d175,500,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_ee4ad964,inv_ff65f29f,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_6a4f9a9a,inv_ff65f29f,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_27f7e2aa,inv_ff65f29f,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_31bfec62,inv_ff65f29f,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_d901ff9d,inv_ff65f29f,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_b670cbf7,inv_620725b2,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Failed
txn_5b1d5170,inv_620725b2,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_1cf1a7d5,inv_620725b2,10000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_b561f7c3,inv_620725b2,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_b65d8748,inv_620725b2,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_c32066e4,inv_afd30396,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_720973a9,inv_c5234369,10000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_45fb7d58,inv_c5234369,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_828c0e26,inv_459a9cb4,2000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Failed
txn_d706d7d6,inv_459a9cb4,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_2964f76a,inv_459a9cb4,2000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_7ea8eb1c,inv_459a9cb4,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_a91b0803,inv_459a9cb4,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_fef9d3db,inv_8ebba632,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_f30de655,inv_bb0e65d2,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_03f8b455,inv_bb0e65d2,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_2355b8e3,inv_bb0e65d2,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_5a910ba1,inv_8bec7abc,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_e078a09c,inv_83e3b53a,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_88e3dbb6,inv_83e3b53a,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_728a03d4,inv_83e3b53a,10000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_38053ce3,inv_83e3b53a,10000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_cfb9941d,inv_83e3b53a,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_d0a7bd89,inv_062b360d,15000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_d76862ec,inv_062b360d,15000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_bb28fbfa,inv_062b360d,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_6cbe74d0,inv_062b360d,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_3af3208a,inv_062b360d,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_11a3898e,inv_20086928,2000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Failed
txn_d4a41aa4,inv_20086928,2000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_44875fa4,inv_20086928,2000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_4ae1ccec,inv_20086928,2000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Failed
txn_25242a3a,inv_20086928,2000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_d3fe8dfb,inv_96f60d8f,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_e5d61283,inv_e97b181c,2000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_da34149e,inv_e97b181c,2000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_2f934c2a,inv_908482a7,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_995a51b6,inv_908482a7,30000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_96ba4609,inv_908482a7,30000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_f9c90c3d,inv_a3727e1c,15000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_2c40eb80,inv_a3727e1c,15000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
txn_28d47089,inv_a3727e1c,15000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_70403d67,inv_4602de3b,10000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_23dd6913,inv_4602de3b,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_3a1d8c4d,inv_87308067,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_f9e373d0,inv_87308067,5000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_84607db7,inv_87308067,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_226be4e8,inv_87308067,5000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_0ca27ce4,inv_6c076d87,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_2c2dea9b,inv_6c076d87,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_9c630b99,inv_6c076d87,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_44b39012,inv_6c076d87,1000,SIP,2025-11-01,Parag Parikh Flexi Cap,Auto,False,Success
txn_0a20da97,inv_ef832482,30000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_116aaad9,inv_ef832482,30000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_ff2a63db,inv_ef832482,30000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_0f800dff,inv_e691f24f,1000,SIP,2025-11-01,Axis Bluechip,Auto,False,Success
txn_c0f50612,inv_35373c9e,5000,SIP,2025-11-01,HDFC Flexi Cap,Auto,False,Success
txn_346e42c2,inv_35373c9e,5000,SIP,2025-11-01,Kotak Liquid Fund,Auto,False,Success
txn_95bce5d2,inv_d76ab199,5000,SIP,2025-11-01,Nippon India Small Cap,Auto,False,Success
txn_f6084cfc,inv_d76ab199,5000,SIP,2025-11-01,HDFC Balanced Advantage,Auto,False,Success
txn_32322974,inv_da21769d,10000,SIP,2025-11-01,SBI Magnum Gilt,Auto,False,Success
txn_8bf15e0c,inv_da21769d,10000,SIP,2025-11-01,SBI Small Cap,Auto,False,Success
